"outcomeId","cohortId","modelSettingsId","analysisId","devDatabase","populationSettingId","modelSettingId","covariateSettingId","modelSettingName","addExposureDaysToStart","riskWindowStart","addExposureDaysToEnd","riskWindowEnd","plpDataFolder","studyPopFile","plpResultFolder","cohortName","outcomeName"
8208,8220,2,13,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8220_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_13","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Post operative infection events"
8208,8220,3,23,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8220_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_23","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Post operative infection events"
8208,8224,1,4,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8224_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_4","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Post operative infection events"
8208,8220,1,3,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8220_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_3","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Post operative infection events"
8208,8224,3,24,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8224_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_24","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Post operative infection events"
8208,8224,2,14,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8224_O8208.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_14","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Post operative infection events"
8209,8220,1,1,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8220_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_1","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Venous thromboembolism events"
8209,8220,2,11,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8220_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_11","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Venous thromboembolism events"
8209,8220,3,21,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8220_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_21","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Venous thromboembolism events"
8209,8224,1,2,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8224_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_2","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Venous thromboembolism events"
8209,8224,2,12,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8224_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_12","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Venous thromboembolism events"
8209,8224,3,22,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8224_O8209.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_22","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Venous thromboembolism events"
8210,8220,2,15,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8220_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_15","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Mortality"
8210,8220,3,25,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8220_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_25","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Mortality"
8210,8220,1,5,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8220_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_5","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Mortality"
8210,8224,3,26,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8224_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_26","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Mortality"
8210,8224,1,6,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8224_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_6","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Mortality"
8210,8224,2,16,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8224_O8210.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_16","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Mortality"
8211,8220,1,9,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8220_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_9","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8220,2,19,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8220_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_19","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8220,3,29,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8220_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_29","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,1,10,"friendly database name","1","1","1","Lasso Logistic Regression",0,0,0,90,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L1_T8224_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_10","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,2,20,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8224_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_20","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8211,8224,3,30,"friendly database name","3","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8224","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L3_T8224_O8211.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_30","[Oxford studyathon Day2] Patients with unicompartmental knee replacement","[Oxford studyathon] Readmission after knee arthroplasty"
8212,8220,2,17,"friendly database name","2","1","1","Lasso Logistic Regression",0,1,0,1826,"./oxfordStudyathonNightRunDec2018ResultsMdcd/PlpData_L1_T8220","./oxfordStudyathonNightRunDec2018ResultsMdcd/StudyPop_L2_T8220_O8212.rds","./oxfordStudyathonNightRunDec2018ResultsMdcd/Analysis_17","[Oxford studyathon Day2] Patients with total knee replacement","[Oxford studyathon] Persons with knee arthroplasty revision"
