database_id,target_id,comparator_id,analysis_id,preference_score,target_density,comparator_density
optum_extended_dod,1,2,3,0,1.0187858652856133e-6,2.73590481810333e-5
optum_extended_dod,1,2,3,0.010101010101010102,2.078553274729199e-5,1.6881695474260222e-4
optum_extended_dod,1,2,3,0.020202020202020204,1.3888656111115964e-4,6.766871589493508e-4
optum_extended_dod,1,2,3,0.030303030303030304,3.331675540494838e-4,0.0021574974531743205
optum_extended_dod,1,2,3,0.04040404040404041,4.6853496649785413e-4,0.00582168473193472
optum_extended_dod,1,2,3,0.05050505050505051,7.890625979031525e-4,0.012515855929095848
optum_extended_dod,1,2,3,0.06060606060606061,0.0014229199779242415,0.020998215343249933
optum_extended_dod,1,2,3,0.07070707070707072,0.002481632171318096,0.02989455984100171
optum_extended_dod,1,2,3,0.08080808080808081,0.0039926772628541135,0.04254287817282999
optum_extended_dod,1,2,3,0.09090909090909091,0.006172948998310442,0.06318650693959312
optum_extended_dod,1,2,3,0.10101010101010102,0.010263331077657995,0.0880211804812925
optum_extended_dod,1,2,3,0.11111111111111112,0.016011378898870117,0.11264159192326896
optum_extended_dod,1,2,3,0.12121212121212122,0.022369267800067833,0.14048339501205725
optum_extended_dod,1,2,3,0.13131313131313133,0.03132491556325726,0.175077749952832
optum_extended_dod,1,2,3,0.14141414141414144,0.0421942868751491,0.21536690344706036
optum_extended_dod,1,2,3,0.15151515151515152,0.05425719068512312,0.2616367275975845
optum_extended_dod,1,2,3,0.16161616161616163,0.06861004827759278,0.3149376103369546
optum_extended_dod,1,2,3,0.17171717171717174,0.08492154041841204,0.3778404050664224
optum_extended_dod,1,2,3,0.18181818181818182,0.10291845353553003,0.45269345832606345
optum_extended_dod,1,2,3,0.19191919191919193,0.12584050464705643,0.5316076436121732
optum_extended_dod,1,2,3,0.20202020202020204,0.15569563349587423,0.6057052439566115
optum_extended_dod,1,2,3,0.21212121212121213,0.18866971745081945,0.6781183079825451
optum_extended_dod,1,2,3,0.22222222222222224,0.22265381314105662,0.7593824145253125
optum_extended_dod,1,2,3,0.23232323232323235,0.26135780555565263,0.8510070313993987
optum_extended_dod,1,2,3,0.24242424242424243,0.3030186143183212,0.9477227062967978
optum_extended_dod,1,2,3,0.25252525252525254,0.34918788914850407,1.0513292527365257
optum_extended_dod,1,2,3,0.26262626262626265,0.407236068512864,1.161223365460143
optum_extended_dod,1,2,3,0.27272727272727276,0.46986440622822945,1.2783150365838776
optum_extended_dod,1,2,3,0.2828282828282829,0.5338186298239072,1.40074903964616
optum_extended_dod,1,2,3,0.29292929292929293,0.6068131913031329,1.5138435441336722
optum_extended_dod,1,2,3,0.30303030303030304,0.6819052234468658,1.622138939716334
optum_extended_dod,1,2,3,0.31313131313131315,0.7621339025618619,1.7394078448649466
optum_extended_dod,1,2,3,0.32323232323232326,0.8509576548343379,1.8593990378719694
optum_extended_dod,1,2,3,0.33333333333333337,0.9540640697008064,1.9742962554523744
optum_extended_dod,1,2,3,0.3434343434343435,1.061550296935323,2.0874254219245367
optum_extended_dod,1,2,3,0.3535353535353536,1.1563604125041087,2.203519012741566
optum_extended_dod,1,2,3,0.36363636363636365,1.258073226270053,2.310824277491433
optum_extended_dod,1,2,3,0.37373737373737376,1.3715342070442187,2.390251358214819
optum_extended_dod,1,2,3,0.38383838383838387,1.4826386421031674,2.4516700751995386
optum_extended_dod,1,2,3,0.393939393939394,1.603931180463487,2.511352269355532
optum_extended_dod,1,2,3,0.4040404040404041,1.7335708991369507,2.5635060063285398
optum_extended_dod,1,2,3,0.4141414141414142,1.8538007066798647,2.619889080234993
optum_extended_dod,1,2,3,0.42424242424242425,1.9616633090874906,2.689589469908469
optum_extended_dod,1,2,3,0.43434343434343436,2.0715208457582848,2.7477851085426486
optum_extended_dod,1,2,3,0.4444444444444445,2.1775313075306495,2.776712011520284
optum_extended_dod,1,2,3,0.4545454545454546,2.2839115369702596,2.7852084560732733
optum_extended_dod,1,2,3,0.4646464646464647,2.38998669768458,2.7926548188244475
optum_extended_dod,1,2,3,0.4747474747474748,2.480413925778292,2.787799935348608
optum_extended_dod,1,2,3,0.48484848484848486,2.548952489805225,2.7615015401102503
optum_extended_dod,1,2,3,0.494949494949495,2.618279406543979,2.7181223014781724
optum_extended_dod,1,2,3,0.5050505050505051,2.6741403946680298,2.659707893970627
optum_extended_dod,1,2,3,0.5151515151515152,2.7224220920361604,2.5968194926560972
optum_extended_dod,1,2,3,0.5252525252525253,2.7833368495148867,2.5310264768959727
optum_extended_dod,1,2,3,0.5353535353535354,2.800981442692069,2.4437116484000665
optum_extended_dod,1,2,3,0.5454545454545455,2.791772989043699,2.325319154027421
optum_extended_dod,1,2,3,0.5555555555555556,2.771882325306309,2.205127642047923
optum_extended_dod,1,2,3,0.5656565656565657,2.7468787595351567,2.0985073089095914
optum_extended_dod,1,2,3,0.5757575757575758,2.725744727962781,1.993752093472942
optum_extended_dod,1,2,3,0.5858585858585859,2.7022025805744687,1.8858141874861865
optum_extended_dod,1,2,3,0.595959595959596,2.6708361198292843,1.7764465985866795
optum_extended_dod,1,2,3,0.6060606060606061,2.620396700403429,1.668035662284834
optum_extended_dod,1,2,3,0.6161616161616162,2.5540526707524154,1.55502979230532
optum_extended_dod,1,2,3,0.6262626262626263,2.4717090548070866,1.4356292025403155
optum_extended_dod,1,2,3,0.6363636363636365,2.372052119900653,1.3207341897995464
optum_extended_dod,1,2,3,0.6464646464646465,2.267294472921188,1.2004619014471127
optum_extended_dod,1,2,3,0.6565656565656566,2.159852975075576,1.0779114269123626
optum_extended_dod,1,2,3,0.6666666666666667,2.048985876324967,0.9698959702063609
optum_extended_dod,1,2,3,0.6767676767676768,1.946483605743869,0.8702419002046096
optum_extended_dod,1,2,3,0.686868686868687,1.8333799369941457,0.7666399550680743
