"analysisId","targetId","outcomeId","comparatorId","targetName","comparatorName","nestingId","nestingName","outcomeName","type","targetEffectSize","oldOutcomeId","trueEffectSize","trueEffectSizeFirstExposure","mdrrTarget","mdrrComparator","stratum","logRr","seLogRr","ci95Lb","ci95Ub","method","comparative","nesting","firstExposureOnly","database","calLogRr","calSeLogRr","calCi95Lb","calCi95Ub","calP"
1,708298,4,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.01665490410001,1.03736145782142,"Inflammatory Bowel Disease",1.63178424138216,0.0984345365203549,4.19664354214836,6.17273085430138,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",0.972098787279463,NA,0.869182475653885,NA,0.0117892059830372
1,708298,10288,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49539120926857,1.32481820568359,1.01656853240038,1.03717832048161,"Inflammatory Bowel Disease",4.48827089169078,0.03697824105946,82.7483957026,95.6558321763405,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",3.07071131045327,NA,2.65338991837251,NA,4.92141533453297e-15
1,996416,4,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.0679498714281,1.09039619537178,"Inflammatory Bowel Disease",-0.162332168689977,0.0988417867523598,0.69894760385339,1.02970585740753,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",-0.346009913386201,NA,0.358847983856299,NA,0.454075963933761
1,708298,10289,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99678411807644,1.63317032939317,1.01648558813123,1.03700164432834,"Inflammatory Bowel Disease",5.13148536215074,0.0314356710917228,159.17409760669,180.048115415968,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",3.54328572211448,NA,3.26563967239023,NA,1.83756278868601e-19
1,996416,10243,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50070529360061,1.4623981215208,1.06790133610226,1.09032046822146,"Inflammatory Bowel Disease",0.179295852939643,0.0888252121985597,1.00380500157061,1.42188892216143,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",-0.0950278535300276,NA,0.430458630477712,NA,0.898937592889169
1,708298,10290,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.97280437690973,2.94404609597639,1.01619009517647,1.03637180125174,"Inflammatory Bowel Disease",6.08387872945898,0.0260462109436465,416.981587919922,461.804359874803,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",4.2429972101567,NA,4.33467176789965,NA,3.91517632075332e-27
1,996416,10244,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99144899836991,1.91773279981021,1.06784733556511,1.09023680421873,"Inflammatory Bowel Disease",0.51878419947673,0.0802129309225937,1.43414695883303,1.96403126742758,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",0.15438593518974,NA,0.51256569962191,NA,0.621117404816502
1,996416,10245,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.99097387255798,4.19324983301036,1.06764799435492,1.08993156185913,"Inflammatory Bowel Disease",1.1928790546222,0.0670977841902134,2.89027910075027,3.75982176377123,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",0.649663839512513,NA,0.712362605777067,NA,0.0828977595183598
1,1347384,10251,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.98696891569079,3.93154734450591,1.05219619368667,1.04712017021396,"Inflammatory Bowel Disease",1.25722189681115,0.0574916842237353,3.14202720536142,3.93626167475292,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",0.69693134177894,NA,0.734750498443523,NA,0.0634454672495486
1,1102527,4,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.03283424723125,1.03736145782142,"Inflammatory Bowel Disease",1.1388384284829,0.138963895335369,2.35918094650212,4.06755858112194,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"CCAE",0.609950953227026,NA,0.687427731343967,NA,0.11060656086463
