"analysisId","targetId","outcomeId","comparatorId","targetName","comparatorName","nestingId","nestingName","outcomeName","type","targetEffectSize","oldOutcomeId","trueEffectSize","trueEffectSizeFirstExposure","mdrrTarget","mdrrComparator","stratum","logRr","seLogRr","ci95Lb","ci95Ub","method","comparative","nesting","firstExposureOnly","database","calLogRr","calSeLogRr","calCi95Lb","calCi95Ub","calP"
1,708298,4,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.03003508520961,1.07308445213767,"Inflammatory Bowel Disease",0.201070038363544,0.207598448425691,0.810555171325342,1.82893731304676,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",0.151559549606347,1.43999254528813,0.121562812571737,34.3754580040907,0.466944168076445
1,708298,10291,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50185524311177,1.36332673743075,1.02993599450486,1.07285163991333,"Inflammatory Bowel Disease",2.07135740073328,0.14747296818009,5.99621868469515,10.6889710189489,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",1.58844950357853,2.51776652293658,1.74513877313763,33735.2138285198,4.11925812290903e-12
1,708298,10292,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00237907192329,1.76263637559323,1.0298410349565,1.07262399561571,"Inflammatory Bowel Disease",2.79541654947275,0.142072118609846,12.5152156152773,21.8425002502788,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",2.1447240835378,3.12283022362058,2.38802387734785,494714.313566446,6.35721442047499e-21
1,708298,10293,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.9854930830164,3.25431718863934,1.0294699541981,1.07177115114376,"Inflammatory Bowel Disease",3.8020327781025,0.135618695845673,34.6943937238418,59.0387276089539,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",2.9180794381881,3.96497123396765,3.68629462783061,20728568.4326566,1.03793729157425e-37
1,996416,4,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.05381042134677,1.07342571564623,"Inflammatory Bowel Disease",-0.0334162218935027,0.124340916510639,0.760196912386482,1.23766885212618,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.732121799831774,NA,NA,NA,0.981628975994341
1,996416,10246,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49564383850267,1.52483621589577,1.05348878171016,1.07301240094658,"Inflammatory Bowel Disease",0.375253685065339,0.116778570971136,1.16252540131024,1.8374124328346,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.701308373172282,NA,NA,NA,0.199729283378599
1,996416,10248,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.9842199581048,3.96170900924522,1.05198756943349,1.07107248189571,"Inflammatory Bowel Disease",1.36723093086531,0.106609377282742,3.20242088651831,4.86374214641452,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.626513978990417,NA,NA,NA,6.67258744882498e-06
1,996416,10247,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00516276547379,1.89275631477668,1.05316855128859,1.0726006318994,"Inflammatory Bowel Disease",0.600783775622289,0.113608663078135,1.46635048216043,2.28899858912839,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.684303561253074,NA,NA,NA,0.0443971120709231
1,1347384,10254,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.01075366757067,3.90313657819571,1.06248373881641,1.05271083616888,"Inflammatory Bowel Disease",1.27672373297924,0.0849612645178135,3.04061024809614,4.24227750250661,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.645950754516875,NA,NA,NA,1.8080605664946e-05
1,1347384,4,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.06303937658993,1.05317099799562,"Inflammatory Bowel Disease",-0.0584531272420325,0.115193060987053,0.751085453827464,1.17976191908922,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.743647578391062,NA,NA,NA,0.912146419784054
1,1347384,10252,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49569588585765,1.40824543204331,1.06294911411658,1.05309526974473,"Inflammatory Bowel Disease",0.244456236456974,0.105362327915669,1.03805425302385,1.56887811319345,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.721483261710006,NA,NA,NA,0.386207398583069
1,1347384,10253,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99698648593129,1.87745910575223,1.06285578210536,1.05301283156111,"Inflammatory Bowel Disease",0.558101932964408,0.097519405594271,1.44393277245505,2.11623703582262,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.698533352013769,NA,NA,NA,0.0580849887962184
1,1102527,4,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.06754905260311,1.07308445213767,"Inflammatory Bowel Disease",0.00980940418901364,0.345431248886003,0.486019932141584,1.88242336484368,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.00751800329287278,1.94689419440262,0.021069232082519,43.4557642822455,0.926121688693639
1,1102527,10261,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50182760873606,1.19881697636822,1.06749176475604,1.07302212310617,"Inflammatory Bowel Disease",1.74257300859859,0.19060229954537,3.91705797493166,8.26878961983105,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",1.31783002210491,2.894609678774,1.4541080819358,123137.161838675,9.89391641615373e-08
1,1102527,10262,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99811063824152,1.50109864248553,1.06744531841279,1.07296977187209,"Inflammatory Bowel Disease",2.59333935166904,0.156716109946064,9.86719672856442,18.2384436772116,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",1.96856015632166,3.81836094793417,2.0966705121466,6636202.81049158,7.41495069504369e-17
1,1102527,10263,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.97120440695449,2.23428582967535,1.06727317100274,1.07278319225679,"Inflammatory Bowel Disease",3.52133960093595,0.137368754929957,26.0058615514132,44.558261561449,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",2.67836459519873,4.83004102927775,3.10043513351502,517725320.233281,2.95281326946746e-31
1,1524674,4,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.09599637551975,1.07053579218925,"Inflammatory Bowel Disease",0.771507933618057,0.302422950101104,1.1468510670775,3.75277724556912,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.62327839642542,NA,NA,NA,0.0204365586413034
1,1524674,10288,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.48194725455621,1.2672867655858,1.0959877736058,1.07053056202331,"Inflammatory Bowel Disease",1.07327857202136,0.269908011916941,1.67207164922805,4.81667247198263,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.598980341711425,NA,NA,NA,0.000684970516743481
1,1524674,10289,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00140031378136,1.26681568553789,1.09598206435977,1.0705275520046,"Inflammatory Bowel Disease",1.02631958950816,0.269437221638111,1.59700337218512,4.59194408263233,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.602761398518197,NA,NA,NA,0.00111442515991008
1,1524674,10290,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.00815094802153,2.74004786229927,1.095942956621,1.07050025818457,"Inflammatory Bowel Disease",1.85789728208644,0.195651618561524,4.32709979093996,9.31697285671773,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.535804187637396,NA,NA,NA,6.95154592403139e-12
1,781182,4,965748,"ramelteon","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.17632601745817,1.07308445213767,"Inflammatory Bowel Disease",-1.08265364614407,0.322771148434004,0.172363397246791,0.610845873870531,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.818883451019488,NA,NA,NA,0.00443303668288268
1,781182,NA,965748,"ramelteon","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,781182,NA,965748,"ramelteon","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,781182,NA,965748,"ramelteon","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1550023,4,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.07578690053287,1.05219983615609,"Inflammatory Bowel Disease",-0.200505544141865,0.279085410004644,0.456579051849608,1.36342685923662,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.744786732377207,NA,NA,NA,0.646654605937533
1,1550023,10249,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50449824020498,1.39543703663261,1.07571782311087,1.05215249900537,"Inflammatory Bowel Disease",0.139863583951654,0.241519504634273,0.699312232460569,1.80233150860387,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.719734439211493,NA,NA,NA,0.661272776045695
1,1550023,10250,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00196698980984,1.53664245293622,1.07564458312239,1.05210232488538,"Inflammatory Bowel Disease",0.430502867342585,0.214922723719598,0.992754588729829,2.30529767011638,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.698342427034106,NA,NA,NA,0.196701975523386
1,1550023,10251,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.9989078647029,2.95682026804502,1.0753724977665,1.05191631387409,"Inflammatory Bowel Disease",1.12423971643376,0.167514735174158,2.20532978257222,4.25256680443878,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.647281101288641,NA,NA,NA,0.000385234127009109
1,1103640,4,780442,"Methadone","varenicline",36919128,"Drug dependence","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.17518799531481,1.12427661623665,"Inflammatory Bowel Disease",0.010929196388795,0.512734447401022,0.360979417297293,2.6937863339127,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.717053202422051,NA,NA,NA,0.94168748096341
1,1103640,10294,780442,"Methadone","varenicline",36919128,"Drug dependence","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.48695882389568,1.50118710679343,1.17516781482885,1.12425973533446,"Inflammatory Bowel Disease",0.475998287135249,0.459096531863812,0.651872338402419,3.9421205908057,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.681264887948714,NA,NA,NA,0.339286305184047
1,1103640,10295,780442,"Methadone","varenicline",36919128,"Drug dependence","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00356854156535,2.1723747912612,1.1751414582608,1.12424565092334,"Inflammatory Bowel Disease",0.994041077001201,0.412637025903551,1.2211724296613,6.15533277582521,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.641400105181503,NA,NA,NA,0.0368844089214717
1,1103640,10296,780442,"Methadone","varenicline",36919128,"Drug dependence","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.99513602829802,4.19027061346895,1.1750505984707,1.12417111041023,"Inflammatory Bowel Disease",1.56036486617006,0.367587001526685,2.39684980989831,10.1256303142375,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.597819969963382,NA,NA,NA,0.000456718712413647
1,902427,4,717136,"Timolol","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.04681426206416,1.09663595542565,"Inflammatory Bowel Disease",27.7405461927389,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,902427,10286,717136,"Timolol","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.01011998821321,1.96459698996416,1.04655099191503,1.09620032171928,"Inflammatory Bowel Disease",27.7941718242801,NA,0.0733112607987258,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,902427,10287,717136,"Timolol","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.00543388828301,4.17229038381393,1.04605824509355,1.09536421565793,"Inflammatory Bowel Disease",27.6094784820162,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,902427,10285,717136,"Timolol","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49766368426073,1.51895849761758,1.0466890297956,1.09641827145194,"Inflammatory Bowel Disease",27.9110625296012,NA,0.0568639833169196,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,915542,4,717136,"brimonidine","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.05622145245084,1.09663595542565,"Inflammatory Bowel Disease",27.9318056132845,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,915542,10233,717136,"brimonidine","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.01764454248897,3.87842403392596,1.05568730113984,1.095912420349,"Inflammatory Bowel Disease",27.1118851324946,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,915542,10231,717136,"brimonidine","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.4968785008804,1.56659238443629,1.05612747949267,1.09651651452356,"Inflammatory Bowel Disease",28.0733183402099,NA,0.0581842173932779,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,915542,10232,717136,"brimonidine","Neostigmine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99652414473909,1.85673544151275,1.05604323890022,1.09640256929445,"Inflammatory Bowel Disease",27.8879977851515,NA,0.0833747188534407,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,965748,4,704599,"Scopolamine","Triazolam",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.07308445213767,1.13732028121817,"Inflammatory Bowel Disease",1.22525380912335,0.417899129482145,1.62699187838371,8.37178666555538,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.588341375059102,NA,NA,NA,0.00537419634928188
1,965748,10273,704599,"Scopolamine","Triazolam",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.4971987260678,1.25792545808505,1.0730571265045,1.13726909475207,"Inflammatory Bowel Disease",1.5750178169025,0.413428734893043,2.33028531969444,11.7823373578255,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.560472660361128,NA,NA,NA,0.000362208824688798
1,965748,10274,704599,"Scopolamine","Triazolam",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99510681395904,1.51636775257643,1.07303358662512,1.13722578785965,"Inflammatory Bowel Disease",1.89424135670464,0.411311672113224,3.22150243665374,16.1538752346479,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.53503736811335,NA,NA,NA,1.90418900508032e-05
1,965748,10275,704599,"Scopolamine","Triazolam",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.98400323297186,2.70299875356188,1.07292957160626,1.13703023018421,"Inflammatory Bowel Disease",2.44411338299971,0.39974968671358,5.73402650116985,27.4786122795302,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.491224321943989,NA,NA,NA,2.15984813307448e-08
1,1114122,4,989878,"Nalbuphine","Lidocaine",37522270,"Surgery","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.32172288511424,1.03213623539958,"Inflammatory Bowel Disease",2.45195041407254,1.11202798633459,0.660584617632384,51.6473844441982,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.516869555961051,NA,NA,NA,0.0284458651307817
1,1114122,NA,989878,"Nalbuphine","Lidocaine",37522270,"Surgery","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1114122,NA,989878,"Nalbuphine","Lidocaine",37522270,"Surgery","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1114122,NA,989878,"Nalbuphine","Lidocaine",37522270,"Surgery","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1598819,4,1563600,"Clomiphene","Chorionic Gonadotropin",37119655,"Infertility female","Inflammatory Bowel Disease","Exposure control",1,4,1,1,2.74547133663692,2.75881192984775,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1598819,NA,1563600,"Clomiphene","Chorionic Gonadotropin",37119655,"Infertility female","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1598819,NA,1563600,"Clomiphene","Chorionic Gonadotropin",37119655,"Infertility female","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,1598819,NA,1563600,"Clomiphene","Chorionic Gonadotropin",37119655,"Infertility female","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",NA,NA,NA,NA,NA
1,916005,10278,913782,"Solifenacin","tolterodine",36718449,"Urinary incontinence","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.9927983120594,3.88496099046307,1.0698209057311,1.04890960232439,"Inflammatory Bowel Disease",1.65006801124035,0.0963286367051972,4.32279737584811,6.3060156989249,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.519985768170727,NA,NA,NA,8.95841018524233e-14
1,916005,10277,913782,"Solifenacin","tolterodine",36718449,"Urinary incontinence","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99065041067843,1.89909634606399,1.07014775854313,1.04914262986243,"Inflammatory Bowel Disease",0.99318710958905,0.107900675405955,2.1876727584155,3.33943351665947,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.574894916295065,NA,NA,NA,6.35587828675568e-06
1,916005,4,913782,"Solifenacin","tolterodine",36718449,"Urinary incontinence","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.07031404345735,1.04926164133284,"Inflammatory Bowel Disease",0.323048350003696,0.127999259279655,1.07276936794912,1.77179184387037,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.630912298321945,NA,NA,NA,0.10751041663019
1,916005,10276,913782,"Solifenacin","tolterodine",36718449,"Urinary incontinence","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50130903153362,1.44571746361007,1.07023008702805,1.04920171486002,"Inflammatory Bowel Disease",0.640618917881639,0.117302191680084,1.50758980142186,2.38769474733827,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.604366345611609,NA,NA,NA,0.0030220802661313
1,981709,4,915542,"dorzolamide","brimonidine",35606985,"Glaucoma","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.06873413559189,1.05622145245084,"Inflammatory Bowel Disease",-0.0531168471993491,0.281750032139423,0.534440224581949,1.61269137082966,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.731648607660475,NA,NA,NA,0.948404612764452
1,981709,10237,915542,"dorzolamide","brimonidine",35606985,"Glaucoma","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50045171749764,1.57625930605262,1.06865845291721,1.05616090498101,"Inflammatory Bowel Disease",0.151347505003546,0.262694908343431,0.685127274961144,1.91859752506995,"CohortMethod",TRUE,FALSE,TRUE,"MDCR",-0.716025332387673,NA,NA,NA,0.639686454754051
