"analysisId","targetId","outcomeId","comparatorId","targetName","comparatorName","nestingId","nestingName","outcomeName","type","targetEffectSize","oldOutcomeId","trueEffectSize","trueEffectSizeFirstExposure","mdrrTarget","mdrrComparator","stratum","logRr","seLogRr","ci95Lb","ci95Ub","method","comparative","nesting","firstExposureOnly","database","calLogRr","calSeLogRr","calCi95Lb","calCi95Ub","calP"
1,708298,4,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.11914050379823,1.06286689117483,"Inflammatory Bowel Disease",0.946652834574794,0.346550700792059,1.2197519878699,4.74504698581676,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",-0.524117482035955,0.153730639359974,0.43804922087092,0.800266112845512,0.728660578524601
1,708298,10291,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49941761757709,1.40534530152218,1.1185127963958,1.06260725651248,"Inflammatory Bowel Disease",3.0537373215742,0.124436227459045,16.5042864680633,26.880501742457,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",0.410589747330485,0.055200179261218,1.35310152596058,1.67997701306579,0.00535801189217276
1,996416,NA,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease","Exposure control",1,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,996416,NA,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,708298,10292,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99829032152405,1.80777247205404,1.11787713447728,1.06237029047362,"Inflammatory Bowel Disease",3.59642896351824,0.0963452524902278,30.1069090413318,43.9222546645225,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",0.651328931815431,0.042738962093481,1.76396145312447,2.08568170418391,0.000624913778713718
1,708298,10293,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.01281848852614,3.24110944430122,1.11563497455768,1.06144505400284,"Inflammatory Bowel Disease",4.3382717938863,0.0670488227760136,67.0930606961271,87.2613097198175,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",0.980412013615746,NA,2.51460768099919,NA,1.80445685833174e-05
1,1347384,NA,1334456,"irbesartan","Ramipril",37622529,"Hypertension","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,NA,NA,NA,NA,"Inflammatory Bowel Disease",NA,NA,NA,NA,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,1102527,4,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.14926556043965,1.06286689117483,"Inflammatory Bowel Disease",0.580444216546636,0.518701119992775,0.550781438850833,4.20743760133038,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",-0.68656841593951,0.230096937132067,0.320603498770283,0.790107152843838,0.965662998187513
1,1524674,4,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease","Exposure control",1,4,1,1,2.19644572007232,2.62023584253087,"Inflammatory Bowel Disease",-1.1875597479525,NA,NA,8.89792813820073,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",NA,NA,NA,NA,NA
1,1102527,10261,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.4981016678304,1.35973355704698,1.14810420303224,1.06251237778944,"Inflammatory Bowel Disease",3.24757297178233,0.130830342856456,19.7619585457268,33.003193326745,"SelfControlledCaseSeries",FALSE,FALSE,FALSE,"JMDC",0.496575660413467,0.0580366226616754,1.466422806611,1.84103028168671,0.00266805707543222
