"analysisId","targetId","outcomeId","comparatorId","targetName","comparatorName","nestingId","nestingName","outcomeName","type","targetEffectSize","oldOutcomeId","trueEffectSize","trueEffectSizeFirstExposure","mdrrTarget","mdrrComparator","stratum","logRr","seLogRr","ci95Lb","ci95Ub","method","comparative","nesting","firstExposureOnly","database","calLogRr","calSeLogRr","calCi95Lb","calCi95Ub","calP"
1,708298,4,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.01906914496665,1.05732816341572,"Inflammatory Bowel Disease",2.03701223929664,0.0330385417548166,7.18979195384268,8.18391743252755,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",1.94694701996121,0.572090219141171,2.3091295860348,21.745853632875,0.000544231527401782
1,708298,10291,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49662219424791,1.36515548169586,1.01881097350404,1.05660762299054,"Inflammatory Bowel Disease",2.39846181221677,0.032296276795735,10.3354603037909,11.7303536241253,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",2.50373910216302,0.574845352463276,4.00837855912163,38.1581431275837,9.50054045120996e-06
1,708298,10292,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99121819869689,1.71859956941613,1.01856795278635,1.05592032660213,"Inflammatory Bowel Disease",2.63789377096605,0.0315604853137525,13.1503935478526,14.8822096277414,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",2.87257978061601,0.576636224097992,5.7763921959658,55.3763032499093,3.94869562488555e-07
1,708298,10293,965748,"Midazolam","Scopolamine",436962,"Insomnia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.99560838855005,3.19056411055988,1.01768529689861,1.05341554153527,"Inflammatory Bowel Disease",3.23988320164131,0.030211554615157,24.0726291110466,27.099156216223,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",3.79991890766554,0.581266935897678,14.4724549443721,141.283951155069,2.25261996690888e-11
1,996416,4,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.07350269209899,1.13798563879624,"Inflammatory Bowel Disease",0.609693081278466,0.0675570426739097,1.61275300786663,2.1017312346835,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",-0.346166393583348,0.682537759355981,0.205407820894113,2.98243758306563,0.65831491069989
1,996416,10246,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50267564460246,1.40130077566968,1.07305499894837,1.13712077960625,"Inflammatory Bowel Disease",0.884460687104217,0.0596740212853518,2.15592983474331,2.72410510787207,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.068895488309272,0.697431463835741,0.303667741444949,4.67420909339661,0.881290608440868
1,996416,10247,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,2.00738599179536,1.68707684405622,1.0726093973624,1.13625879344145,"Inflammatory Bowel Disease",1.07975411595529,0.0555231049311892,2.64235213782261,3.28483378911018,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.363908552049752,0.708698392761756,0.400463631692517,6.44248495051771,0.567885961248686
1,996416,10248,989482,"Finasteride","Dutasteride",37119607,"Benign prostatic hyperplasia","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,4.0256496724497,3.0884113078917,1.07097656724574,1.13310122760096,"Inflammatory Bowel Disease",1.43837558265913,0.04478957818104,3.86201081190094,4.60323770028171,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.905642410186362,0.729742691242719,0.665395272514268,11.6250792131376,0.177377032164909
1,1102527,4,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.03390410563149,1.05732816341572,"Inflammatory Bowel Disease",0.702364854716909,0.0331245798627094,1.89197376654926,2.15430156690688,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",-0.205874693297654,0.700913114223595,0.22927213530785,3.57756822610892,0.814288835307379
1,1102527,10261,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.49858906422938,1.4923887927681,1.03375042561708,1.05706642676458,"Inflammatory Bowel Disease",1.07010347422708,0.031243259361292,2.74312536030898,3.10051813865375,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.361714795890157,0.724077402365636,0.389289683979019,6.65188143824617,0.575311485573119
1,1102527,10263,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.9752323567373,3.8718947085755,1.03302172407394,1.05583035889568,"Inflammatory Bowel Disease",1.96137350790589,0.0281571934834043,6.72931604764171,7.51459914676495,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",1.73728801537814,0.783915658355816,1.3974063851572,30.1900032396369,0.0128238720842097
1,1102527,10262,965748,"Meperidine","Scopolamine",36803580,"Delivery","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99031968556837,1.96545481148644,1.03360151907125,1.05681710220504,"Inflammatory Bowel Disease",1.32941694788085,0.0302037782398467,3.56254079340691,4.01031836688183,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.761952340591902,0.740951460790878,0.565039855895898,10.3151877290016,0.262219211867973
1,1524674,4,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.14070905559222,1.12904076420837,"Inflammatory Bowel Disease",-0.170357486567802,0.0837948920635127,0.715402342543553,0.993580457231757,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",-1.59857161481617,0.547756045292847,0.0774105967920079,0.662677152992154,0.0151727608679599
1,1524674,10288,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50147889586782,1.47203895928562,1.14056015850815,1.12889193415517,"Inflammatory Bowel Disease",0.201515666695805,0.0748345114770089,1.05664626202949,1.41686386477206,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",-1.02907122649559,0.5779619669181,0.130889280791328,1.26132881614757,0.1211955605831
1,1524674,10289,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=2","Exposure control",2,4,1.99290660134085,1.95440162401584,1.14039017543821,1.12872458396648,"Inflammatory Bowel Disease",0.440872954729372,0.0698207112032638,1.35598638055658,1.78286443549089,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",-0.662501649560414,0.599222502258119,0.183077779843563,1.9175816912154,0.327056380263554
1,1524674,10290,1512480,"zoledronic acid","Ibandronate",36416551,"Osteoporosis","Inflammatory Bowel Disease, RR=4","Exposure control",4,4,3.99079066128463,3.79186944883296,1.13974888120001,1.12809656477958,"Inflammatory Bowel Disease",0.980747186259991,0.0590295411556546,2.37694030768121,2.99578297559909,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.164301609399857,0.65194936890594,0.387976623422185,4.99673338293681,0.753941477599106
1,1550023,4,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease","Exposure control",1,4,1,1,1.0604122303633,1.04831406319231,"Inflammatory Bowel Disease",0.85043079196839,0.0705411270499727,2.04041331900468,2.69034256094702,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.033919702356854,0.701122332356216,0.292408457129599,4.56649253298987,0.921229724479235
1,1550023,10249,1502905,"Insulin Lispro","Insulin Glargine",35506622,"Type 2 diabetes mellitus","Inflammatory Bowel Disease, RR=1.5","Exposure control",1.5,4,1.50169595583091,1.2235284540403,1.06032874351719,1.04824651035446,"Inflammatory Bowel Disease",1.12347623630472,0.063324331018741,2.71926349054469,3.48541766804554,"SelfControlledCohort",FALSE,FALSE,FALSE,"PanTher",0.445863610851364,0.717110686068089,0.430305244422632,7.1546449122634,0.493327383466691
